datetime,name,Total_Load,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
3/6/2017 11:00,eastern kentucky,1369,10.9,10.9,5.3,67.93,0,0,,0,0,25.9,9.7,158,1027.2,96.7,16,141.2,0.5,1,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 12:00,eastern kentucky,1363,11.9,11.9,6,67.14,0,0,,0,0,27.7,12.7,171,1026.3,98.4,16,195.7,0.7,2,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 13:00,eastern kentucky,1308,13.2,13.2,6.2,62.58,0,0,,0,0,25.9,13.9,171,1025.4,89.6,16,186.7,0.7,2,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 14:00,eastern kentucky,1300,14.3,14.3,6.9,60.92,0,0,,0,0,26.3,14.8,184,1024.6,65.5,16,107.1,0.4,1,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 15:00,eastern kentucky,1276,14.7,14.7,6.8,58.79,0,0,,0,0,27.9,14.8,178,1023.9,60.4,16,241.5,0.9,2,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 16:00,eastern kentucky,1234,14.3,14.3,6.9,61.19,0,0,,0,0,31.7,16.3,42,1023.6,60.4,16,226.3,0.8,2,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX"
3/6/2017 17:00,eastern kentucky,1286,13.4,13.4,8,69.62,0.332,100,rain,0,0,37.8,9.9,170,1023.5,89.2,16,179.3,0.6,2,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 18:00,eastern kentucky,1310,13.1,13.1,8.2,72.15,0,0,,0,0,35.3,9.7,155,1023.4,100,16,67.9,0.2,1,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/6/2017 19:00,eastern kentucky,1384,13.2,13.2,8.3,72.46,0,0,,0,0,35.3,12.4,161,1023.2,98.4,16,4.9,0,0,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 20:00,eastern kentucky,1445,13.3,13.3,7.8,69.53,0,0,,0,0,33.5,13.3,174,1023.2,86.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 21:00,eastern kentucky,1403,13.7,13.7,7.2,64.83,0,0,,0,0,29.5,11.4,178,1022.9,65,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 22:00,eastern kentucky,1379,13.8,13.8,6.8,62.74,0,0,,0,0,40.7,12.2,184,1022.6,24.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/6/2017 23:00,eastern kentucky,1252,13.9,13.9,6.5,60.99,0,0,,0,0,40.7,15.5,175,1021.9,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 0:00,eastern kentucky,1143,13.8,13.8,6.2,60.31,0,0,,0,0,48.2,11.5,166,1020.7,79.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 1:00,eastern kentucky,1085,14.1,14.1,6.2,58.96,0,0,,0,0,27.4,15.2,183,1019.9,68.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 2:00,eastern kentucky,1050,14.2,14.2,6.1,58.34,0,0,,0,0,50,13.2,179,1019.8,36.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 3:00,eastern kentucky,1059,14,14,6,58.43,0,0,,0,0,48.2,14.4,178,1019.7,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 4:00,eastern kentucky,1037,14.4,14.4,5.9,56.61,0,0,,0,0,33.8,15.6,181,1019.9,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 5:00,eastern kentucky,1042,14.3,14.3,5.9,56.9,0,0,,0,0,50,17.2,177,1019.9,25.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 6:00,eastern kentucky,1160,14.4,14.4,6,56.91,0,0,,0,0,59,16.3,171,1020.1,63.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 7:00,eastern kentucky,1297,14.1,14.1,6.3,59.47,0.332,100,rain,0,0,27.4,12.3,175,1020,83.1,16,0,0,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 8:00,eastern kentucky,1349,13.4,13.4,7.6,67.76,0.765,100,rain,0,0,31.4,20.5,182,1020.7,56.4,14.7,11.4,0,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 9:00,eastern kentucky,1320,12,12,9.8,86.54,0.596,100,rain,0,0,40.7,14,176,1020.4,67.1,16,31.9,0.1,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 10:00,eastern kentucky,1311,12.6,12.6,10,83.96,0.049,100,rain,0,0,32.9,14.7,173,1019.2,75.5,16,98.4,0.4,1,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/7/2017 11:00,eastern kentucky,1306,14.5,14.5,9.7,72.94,0,0,,0,0,27.3,20.1,181,1018.8,58.2,16,328.4,1.2,3,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 12:00,eastern kentucky,1283,15.6,15.6,9.2,65.55,0.101,100,rain,0,0,33.5,9.4,192,1019.2,88.9,15.5,460.8,1.7,5,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 13:00,eastern kentucky,1232,15.1,15.1,9.9,71.06,0.596,100,rain,0,0,48.2,13.5,221,1018.5,95.1,13.1,400.4,1.4,4,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 14:00,eastern kentucky,1232,14,14,11.2,82.77,1.858,100,rain,0,0,38.9,10.3,276,1018,100,13.8,524.4,1.9,5,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 15:00,eastern kentucky,1272,12.7,12.7,12.2,96.84,2.34,100,rain,0,0,25.9,7.5,260,1018.9,99.2,6.4,197.4,0.7,2,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 16:00,eastern kentucky,1256,12.2,12.2,11.8,97.45,3.075,100,rain,0,0,39.6,8.3,187,1019,98,2.6,122.4,0.4,1,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/7/2017 17:00,eastern kentucky,1317,12.3,12.3,12.1,98.74,0.975,100,rain,0,0,42.5,14.6,177,1016.8,88,10.7,18.9,0.1,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 18:00,eastern kentucky,1350,12.6,12.6,12.4,98.2,0.131,100,rain,0,0,44.3,12,180,1017,59.6,16,8.9,0,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 19:00,eastern kentucky,1444,13.2,13.2,12.1,93.27,0,0,,0,0,35.3,15.8,187,1016.6,58.6,16,2.6,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/7/2017 20:00,eastern kentucky,1475,13.5,13.5,12,90.64,0,0,,0,0,29.5,12.4,178,1016.9,82.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX"
3/7/2017 21:00,eastern kentucky,1440,13.8,13.8,12.1,89.1,0,0,,0,0,40.7,10.1,185,1016.9,82.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX"
3/7/2017 22:00,eastern kentucky,1364,11.1,11.1,10.1,93.29,0.995,100,rain,0,0,46.4,21.1,18,1019.9,82.1,13.8,0,0,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/7/2017 23:00,eastern kentucky,1316,8.6,6.6,8.3,97.59,0,0,,0,0,39,12.7,255,1021.6,59.6,12.3,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 0:00,eastern kentucky,1317,7.6,5.2,6.8,94.48,0.082,100,rain,0,0,31.6,13.9,272,1022.8,70.5,12.3,0,0,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 1:00,eastern kentucky,1271,7.3,4.7,4.5,82.39,0,0,,0,0,29.6,14.7,286,1023.7,70.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 2:00,eastern kentucky,1273,6.8,5,3,76.27,0,0,,0,0,35.3,9.5,261,1024.4,40,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 3:00,eastern kentucky,1252,6.3,5.2,1.2,70.18,0,0,,0,0,27.7,5.9,259,1024.3,62.1,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 4:00,eastern kentucky,1338,5.6,5.6,0.8,71.64,0,0,,0,0,19.4,1.3,313,1024.3,6.4,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 5:00,eastern kentucky,1401,5.3,5.3,0.4,70.75,0,0,,0,0,21.2,3.5,82,1024.3,2.2,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,KPBX,72046499999"
3/8/2017 6:00,eastern kentucky,1552,4.6,3.4,0.1,72.98,0,0,,0,0,23.4,5.6,205,1024.1,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 7:00,eastern kentucky,1726,4.3,2.3,-0.3,71.76,0,0,,0,0,25.6,8.1,332,1024.5,0,16,0.2,0,0,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 8:00,eastern kentucky,1743,5.9,4.5,-0.4,63.84,0,0,,0,0,28.1,6.8,205,1024.7,0,16,86.1,0.3,1,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 9:00,eastern kentucky,1571,7.9,6.6,-0.4,55.94,0,0,,0,0,31,7.5,208,1025.1,0,16,290,1,3,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 10:00,eastern kentucky,1472,10.5,10.5,-0.7,45.72,0,0,,0,0,27.7,10.2,206,1025.5,0,16,492.7,1.8,5,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 11:00,eastern kentucky,1370,12.5,12.5,-2.7,34.65,0,0,,0,0,31.6,17.5,233,1025.5,0,16,657.6,2.4,7,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 12:00,eastern kentucky,1337,14.1,14.1,-4.4,27.46,0,0,,0,0,58,22.5,254,1025.2,0,16,767,2.8,8,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/8/2017 13:00,eastern kentucky,1280,14.6,14.6,-4.7,25.96,0,0,,0,0,37.1,17.8,260,1024.9,0,16,810.4,2.9,8,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 14:00,eastern kentucky,1292,15.5,15.5,-4.7,24.56,0,0,,0,0,32.3,15.9,241,1024,0,16,783.9,2.8,8,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 15:00,eastern kentucky,1221,16,16,-5.5,22.49,0,0,,0,0,28.3,10.7,225,1023.2,0,16,670.1,2.4,7,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 16:00,eastern kentucky,1193,16.1,16.1,-6.7,20.41,0,0,,0,0,29.9,15.4,241,1023.5,0,16,519.9,1.9,5,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 17:00,eastern kentucky,1233,15.4,15.4,-6.7,21.21,0,0,,0,0,28.3,14.2,256,1023.5,0,16,356,1.3,4,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 18:00,eastern kentucky,1208,14.1,14.1,-7,22.58,0,0,,0,0,27.7,11.4,265,1023.8,0,16,156.8,0.6,2,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 19:00,eastern kentucky,1334,12.7,12.7,-7,24.81,0,0,,0,0,22,5.6,249,1024.2,0,16,12.4,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 20:00,eastern kentucky,1378,12.1,12.1,-6.9,25.83,0,0,,0,0,19.4,3.2,239,1024.5,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 21:00,eastern kentucky,1406,11.2,11.2,-6.2,28.98,0,0,,0,0,20.5,7.9,236,1024.8,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 22:00,eastern kentucky,1445,10.9,10.9,-5.9,30.31,0,0,,0,0,20.9,3.6,277,1025.1,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/8/2017 23:00,eastern kentucky,1396,10.7,10.7,-5.6,31.39,0,0,,0,0,21.2,3.6,272,1024.7,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 0:00,eastern kentucky,1335,10.2,10.2,-5.7,32.14,0,0,,0,0,20.9,0.9,322,1024.8,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 1:00,eastern kentucky,1284,9.7,9.7,-5.5,33.68,0,0,,0,0,20.9,0.9,322,1024.7,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 2:00,eastern kentucky,1315,9.4,9.4,-5.7,34.03,0,0,,0,0,21.2,3,266,1024.4,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 3:00,eastern kentucky,1320,8.8,8.8,-5.5,36.02,0,0,,0,0,19.1,4.2,282,1023.8,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 4:00,eastern kentucky,1359,8.4,8.4,-5.3,37.55,0,0,,0,0,19.8,4,211,1023.6,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 5:00,eastern kentucky,1411,8,6.9,-5.2,38.71,0,0,,0,0,20.9,7.1,329,1023.4,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 6:00,eastern kentucky,1555,6.7,5.3,-4.9,43.56,0,0,,0,0,21.2,7.2,103,1023.6,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 7:00,eastern kentucky,1691,6.5,6.5,-4.5,45.32,0,0,,0,0,22,3.3,34,1023.7,0,16,0.3,0,0,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 8:00,eastern kentucky,1754,9.2,8.4,-4.4,37.9,0,0,,0,0,23.4,6.5,70,1023.7,0,16,88,0.3,1,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/9/2017 9:00,eastern kentucky,1539,11.3,11.3,-3.2,36.24,0,0,,0,0,23.4,7.3,194,1023.7,0,16,288.6,1,3,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 10:00,eastern kentucky,1419,13.7,13.7,-2.6,32.43,0,0,,0,0,25.9,8,212,1023.5,0,16,487.5,1.8,5,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 11:00,eastern kentucky,1329,16.6,16.6,-3.7,24.73,0,0,,0,0,36.4,13.6,216,1022.8,0,16,649.8,2.3,6,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 12:00,eastern kentucky,1264,18.3,18.3,-4,21.62,0,0,,0,0,41,11.9,230,1021.9,0,16,758.3,2.7,8,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 13:00,eastern kentucky,1241,18.5,18.5,-4.4,20.8,0,0,,0,0,28.4,13.1,224,1020.5,0,16,803.5,2.9,8,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 14:00,eastern kentucky,1218,19.6,19.6,-4.4,19.38,0,0,,0,0,31,15,212,1019.5,0,16,780.7,2.8,8,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 15:00,eastern kentucky,1166,19.9,19.9,-4.4,19.09,0,0,,0,0,27.7,11.9,217,1018.7,0,16,693.7,2.5,7,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 16:00,eastern kentucky,1149,20.2,20.2,-3.9,19.36,0,0,,0,0,37.7,11.9,232,1018.3,0,16,550.1,2,6,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX"
3/9/2017 17:00,eastern kentucky,1168,19.3,19.3,-4,20.42,0,0,,0,0,25.9,11.1,236,1017.5,0,16,362.6,1.3,4,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/9/2017 18:00,eastern kentucky,1185,17.8,17.8,-4.2,22.06,0,0,,0,0,28.4,9.4,225,1017.3,0,16,157.9,0.6,2,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 19:00,eastern kentucky,1260,16.1,16.1,-3.5,25.89,0,0,,0,0,20.5,0,0,1017,0,16,13.2,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 20:00,eastern kentucky,1350,16.1,16.1,-3.4,26.11,0,0,,0,0,23.4,1.4,343,1016.4,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 21:00,eastern kentucky,1373,15.7,15.7,-3.2,27.1,0,0,,0,0,25.9,6.2,197,1015.8,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 22:00,eastern kentucky,1318,14.9,14.9,-2.3,30.53,0,0,,0,0,28.4,9.3,202,1015.3,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/9/2017 23:00,eastern kentucky,1239,14.4,14.4,-2,32.18,0,0,,0,0,28.8,7.8,195,1014.2,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 0:00,eastern kentucky,1154,14.3,14.3,-1.1,34.57,0,0,,0,0,29.2,4.7,265,1013,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 1:00,eastern kentucky,1070,14.7,14.7,-0.6,34.94,0,0,,0,0,31.7,10.9,213,1011.9,25.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 2:00,eastern kentucky,1083,15.2,15.2,0.6,36.94,0,0,,0,0,42.5,13.7,220,1011.5,82.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 3:00,eastern kentucky,1058,11.9,11.9,6.1,67.99,1.447,100,rain,0,0,27.7,10.6,212,1012,82.9,15.4,0,0,0,,"Rain, Partially cloudy",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 4:00,eastern kentucky,1094,10.5,10.5,8.2,85.31,0.591,100,rain,0,0,31.7,11.8,248,1012,96.9,15.2,0,0,0,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 5:00,eastern kentucky,1134,9.9,9.2,9.1,95.08,0,0,,0,0,18,6.6,236,1012.3,97.6,14.1,0,0,0,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 6:00,eastern kentucky,1236,7.6,5.2,5.7,87.94,0,0,,0,0,42.5,13,303,1014.3,82.9,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 7:00,eastern kentucky,1473,5.1,1.1,3.3,88.36,0,0,,0,0,42.5,20.5,346,1016.4,97.6,16,0.3,0,0,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 8:00,eastern kentucky,1538,4.2,-0.2,3.9,98.11,0.281,100,rain,0,0,38.9,22,330,1018,98.4,14,12.9,0,0,,"Rain, Overcast",rain,"KLNP,KJKL,72419003889,72411763802,KPBX"
3/10/2017 9:00,eastern kentucky,1514,3,-0.9,2.6,97.42,0,0,,0,0,28,16.1,337,1019.6,100,13.7,50,0.2,1,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 10:00,eastern kentucky,1454,2.8,-1.3,1.7,92.3,0,0,,0,0,33.5,17.4,335,1021,90,13.5,154.3,0.6,2,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 11:00,eastern kentucky,1471,3,-1,0.7,84.79,0,0,,0,0,31.3,16.4,329,1021.9,96.2,16,217.7,0.8,2,,Overcast,cloudy,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 12:00,eastern kentucky,1330,3.6,-1,-1.4,69.81,0,0,,0,0,30,22.8,316,1022,78.2,16,369.7,1.3,4,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 13:00,eastern kentucky,1348,5.5,1.6,-2.7,55.77,0,0,,0,0,31.7,20.5,310,1021.6,80.7,16,672.4,2.4,7,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 14:00,eastern kentucky,1333,6,2.6,-5.1,44.97,0,0,,0,0,28.3,17.5,298,1021.2,50,16,757.4,2.7,8,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 15:00,eastern kentucky,1298,7.1,3.5,-7.2,35.51,0,0,,0,0,33.5,21.9,276,1021.4,58.9,16,681.1,2.5,7,,Partially cloudy,partly-cloudy-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 16:00,eastern kentucky,1290,6.5,2.5,-10.4,28.79,0,0,,0,0,40.1,24.8,319,1022,9.2,16,417.5,1.5,4,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/10/2017 17:00,eastern kentucky,1336,6,2,-10.4,29.83,0,0,,0,0,33.8,22.9,296,1022.5,4.6,16,355,1.3,4,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 18:00,eastern kentucky,1379,4.5,0.3,-10.1,33.76,0,0,,0,0,35.9,21.2,289,1023.2,19.1,16,155.3,0.6,2,,Clear,clear-day,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 19:00,eastern kentucky,1502,3.3,-0.8,-9.2,39.45,0,0,,0,0,29.5,17.7,305,1023.9,0,16,14.8,0.1,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 20:00,eastern kentucky,1640,2.7,-1.2,-9.6,39.89,0,0,,0,0,37.9,16,304,1024.6,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 21:00,eastern kentucky,1656,1.8,-1.6,-9.6,42.61,0,0,,0,0,31.7,11.9,308,1024.6,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 22:00,eastern kentucky,1673,0.9,-2.9,-9.5,45.93,0,0,,0,0,28.1,12.7,327,1024.6,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/10/2017 23:00,eastern kentucky,1635,0.3,-2.3,-9.5,47.49,0,0,,0,0,24.5,7.9,336,1024.6,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/11/2017 0:00,eastern kentucky,1603,-0.2,-3.2,-9.6,49.22,0,0,,0,0,22,8.6,344,1024.3,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/11/2017 1:00,eastern kentucky,1548,-1,-3.9,-10,50.37,0,0,,0,0,22,7.9,360,1024.5,0,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/11/2017 2:00,eastern kentucky,1549,-1.6,-4.6,-11.1,48.37,0,0,,0,0,24.5,7.9,349,1024.9,4.2,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/11/2017 3:00,eastern kentucky,1541,-2.2,-5.3,-11.4,49.32,0,0,,0,0,24.8,7.9,346,1025.2,19.1,16,0,0,0,,Clear,clear-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
3/11/2017 4:00,eastern kentucky,1580,-2.7,-5.4,-11.3,51.9,0,0,,0,0,25.2,6.5,342,1026.3,23.5,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,72046499999"
3/11/2017 5:00,eastern kentucky,1601,-3.5,-6.2,-11.6,53.63,0,0,,0,0,24.8,6.5,351,1026.7,24.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"KLNP,KJKL,72419003889,72411763802,KPBX,72046499999"
